Auteur;P1;Ecole_pays_1;P_Dates;Id
JOLLIVET LOUIS;"nevers, 17 mai 1876, nord-pas-de-calais, 16 juin 1915#poterie-faïencerie la montagne : en activité de 1835 à 1926 en 1835 la famille d'espeuilles, propriétaire de la terre de ""la montagne"" à saint-honoré-les-bains fit appel aux frères meyer, qui vinrent s'installer dans un petit atelier et procédèrent à des essais de grès. en 1840, une poterie fut édifiée à ""la montagne"", où il existait déjà une tuillerie. en 1856, charles-frédéric fischer, artiste céramiste originaire de strasbourg, prit la direction de la fabrique. les fischer, au départ plus artistes que céramistes, furent probablement à l'origine des terres vernissées artistiques dites ""barbotines"" fabriquées à saint-honoré-les-bains.  au départ de fischer vers 1860, des contacts furent établis entre meyer, régisseur de ""la montagne"" et louis deblaye, propriétaire de la manufacture de niderviller, qui envoya des recettes pour faire des essais de faïence blanche et brune. on fabriquait alors essentiellement de la poterie de grès en tout genre, porcelaine opaque, tuyaux, drains etc.  seguin reprit la poterie en 1869, edmond burlin lui succéde en 1895.  edmond burlin meurt en 1900, sa femme marie burlin née gauthé reprend la poterie jusqu'en 1908. louis jolivet loua la poterie et en prit la direction de 1908 à 1914, il produisit de la faïence stanifère. en 1914, les jolivet furent mobilisés et l'atelier ferma.  en 1920, louis martin, tourneur, reprit la direction de la fabrique. il liquida les stocks d'avant-guerre, réutilisa les formes classiques, et produisit des grès en émaux colorés et flammés. la fabrique ferma définitivement en 1926.  depuis 1835, la poterie de saint-honoré-les-bains a produit des grès utilitaires et d'art. en 1856, sous l'influence des fisher, on a commencé une production de ""barbotines"" c'est à dire de terres vernissées. de 1860 à 1914, de la faïence dans le style de nevers et de 1920 à 1926 des émaux flammés et coulés. jean rosen : faïences françaises du grand-est edition du comité des travaux historiques et scientifiques 2001";FRANCE;17-1876-16-1915-1835-1926-1835-1840-1856-1860-1869-1895-1900-1908-1908-1914-1914-1920-1926-1835-1856-1860-1914-1920-1926-2001;31672
JOLLY MADELEINE;;;;10159
JONCERY;?, 1ère moitié 19e siècle, ?;;1-19;11805
JOZON JEANNE;paris, 1868, 1948, femme, lachenal (faïencerie) : paris, 1855, 1900;;1868-1948-1855-1900;5172
JULLIEN PAULINE;;;;98
JUSSELIN E;peintre sur faïence à la manufacture 'le bout du monde' sous la direction d'antoine montagnon#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;1648;31673
KALI'NA;;;;10143
KAM GERRIT PIETERSZ;La fabrique les trois tonneaux de cendre dorés (de drye vergulde astonnekens) était en activité en 1655. elle fut dirigée par zacharias dextra jusqu'en 1757. dernière mention dans les archives en 1803;PAYS-BAS,DELFT;1655-1757-1803;9561
KANAK;;;;151
KANN LEON;;;;4060
KARPFF JEAN JACQUES;Colmar, 1770, versailles, 1829;FRANCE;1770-1829;31674
KAUFMANN ANGELICA;?, 1740, rome, 1807, femme;;1740-1807;6386
KELLER;;;;31141
KELLER ET GUERIN;;;;31050
KENZAN OGATA;?, 1663, ?, 1743, nationalité : japonaise;;1663-1743;6085
KHOURY GERARD;?, 1938;;1938;545
KJAERSGAARD ANNE;danemark, 1933, ?, ?#poterie anne kjaersgaard : installée à la borne de 1958 à 1961. a neuvy-deux-clochers à partir de 1961;FRANCE;1933-1958-1961-1961;1992
KLEIN MARIE;Femme;FRANCE, SARREGUEMINES;;7599
KNOTTER JOHANNES;Fondée en 1653, la manufacture de porceleyne fles (la bouteille de porcelaine) appartint à wouter van eenhoorn et quirijn van cleynhoven jusqu'en 1695. elle se fit connaître sous la direction de johannes knotter, mort en 1701 (marque ik ou jk). rachetée en 1804 par henricus arnold piccardt, elle porta jusqu'en 1876 l'appellation firma a. piccardt en co. la manufacture de porceleyne fles (la bouteille de porcelaine) est toujours en activité sous le nom de royal porceleyne fles, depuis 1919;PAYS-BAS,DELFT,;1653-1695-1701-1804-1876-1919;9524
KOCH HERMANN;;;;31682
KOCKS ADRIAEN;Fondée en 1658 par wouter van eenhoorn. dirigée successivement par samuel van eenhoorn, adriaen kocks, pieter adriaensz kocks. rachetée en 1758 par jan theunis dextra. la dernière marque, jusqu'en 1785, fut celle de jan van den briel. la dernière mention dans les archives date de 1818;PAYS-BAS,DELFT;1658-1758-1785-1818;9652
KOCKS ADRIANUS;delft, ?, ?, ?;PAYS-BAS;;1768
KOCKS PIETER ADRIAENSZ;Manufacture fondée en 1658 par wouter van eenhoorn. dirigée successivement par samuel van eenhoorn, adriaen kocks, pieter adriaensz kocks (kocks dirigea la manufacture de 1701 à 1722). rachetée en 1758 par jan theunis dextra. la dernière marque, jusqu'en 1785, fut celle de jan van den briel. la dernière mention dans les archives date de 1818;PAYS-BAS,DELFT;1658-1701-1722-1758-1785-1818;9666
KOPPENS CORNELIS;Fondée en 1638, la manufacture le pot de métal (de metalen pot) fut dirigée par lambertus cleffius, puis par lambertus van eenhoorn. le dernier propriétaire fut pieter paree. dernière mention dans les archives en 1757;PAYS-BAS,DELFT;1638-1757;9647
KREMER VICTOR;?, 1833, ?, ?;;1833;6436
L'A GREC;;;;24763
LA BORNE FLEURIE;;;;24642
LA CROIX;;;;19002
LA FLECHE;;;;1768
LA GALERIE DE L'ART NOUVEAU;;;;31429
LA GRANDE MAISON;;;;1359
LA HACHE DE PORCELAINE;;;;24754
LA HUBAUDIERE;;FRANCE, QUIMPER;;10722
LA METTAIRIE;Faubourg saint sever, rouen. cette fabrique semble avoir été fondée avant la révolution, et avoir cessé son activité en 1841;FRANCE, ROUEN;1841;12137
LAAN JAN VAN DER;manufacture fondée en 1670, disparue en 1809;PAYS-BAS,DELFT;1670-1809;9500
LAAN JANS VAN DER;Manufacture active de 1670 à 1809;PAYS-BAS,DELFT;1670-1809;11340
LABOURET AUGUSTE;;;;18979
LACHENAL EDMOND;paris, 1855-06-03, paris, 1948-06-10, nationalité : française#frumerie agnès de : skövde, 1869-11-20, stockholm, 1937-04-02, femme, nationalité : suédoise;FRANCE,SUEDE;1855-06-03-1948-06-10-1869-11-20-1937-04-02;31684
LACHENAL RAOUL;?, 1885, ?, 1956;FRANCE;1885-1956;9430
LAFAGE RAYMOND;l'isle-sur-tarn, 1650 vers, lyon, 1684 # ertinger : colmar, 1640, paris, 1710;;1650-1684-1640-1710;26175
LAGARDE LAURENT;actif à tournus entre 1881 et 1896;;1881-1896;4440
LAGET E;;;;25358
LAGET ETIENNE;Arles, 1896, arles,1990;;1896-1990;31697
LAGRANGE;;;;26228
LAGRENEE JEAN JACQUES;paris, 1739, paris, 1821;FRANCE, SEVRES;1739-1821;18726
LALEU MARTIN;;FRANCE, SEVRES;;18695
LALIQUE HAVILAND SUZANNE;paris, 1899, ?, 1989, femme#haviland : limoges, 1892, limoges, 1957;FRANCE;1899-1989-1892-1957;18976
LALIQUE RENE;;;;18981
LALLEMANT ROBERT;?, 1902, ?, 1954;;1902-1954;31685
LAMARRE ALPHONSE;;FRANCE;;9417
LAMBAYEQUE;;;;15877
LAMBERT ALPHONSE FRANÇOIS;actif à la manufacture de sèvres autour de 1858 pour la création de modèles de vases (feuille d'eau par exemple).# faraguet : a travaillé à la manufacture de sèvres de 1857 à 1879. reproduit des tableaux de boucher sur des cartouches polychromes de grands vases décoratifs;FRANCE,SEVRES;1858-1857-1879;11202
LAMBERT AMEDEE;Amédée lambert, gendre de m. de la mettairie, fut le dernier faïencier rouennais. il a produit de 1814 à 1851. le musée municipal de rouen possède ses outils, poncifs... il avait épousé sophie de la métairie en 1814. il fit faillite et mourut en 1851;FRANCE,ROUEN;1814-1851-1814-1851;11621
LAMBERT FRERES;1975, 1988;;1975-1988;20589
LANCELOT PIERRE;faïencerie de l'autruche de 1846 à 1851;FRANCE;1846-1851;1974
LANCRET NICOLAS;paris, 1690, paris, 1743;;1690-1743;12184
LANDAIS JOSEPH;?, 1800, ?, 1883, nationalité : française;FRANCE;1800-1883;10617
LANGERON;;;;594
LANGERON J;;;;4183
LANGERON PAUL;Vers 1820, 1957, la date de création de l'entreprise n'est pas connue précisément, mais dès 1815 une tuilerie est mentionnée sur le cadastre napoléonien au pont-des-vernes. la famille langeron serait présente dès les années 1810 à travers pierre langeron, tuilier en 1813 et philibert langeron propriétaire de la tuilerie jusqu'en 1827, date à laquelle l'ensemble des bâtiments est partagé entre pierre et françois langeron. le premier dirige la tuilerie située au pont-des-vernes et le second prend en charge la production de produits réfractaires et de la chaux à l'écluse du four. en 1919, l'entreprise prend le nom de société anonyme des etablissements paul-langeron. l'usine est spécialisée dans la production de produits réfractaires et de poteries de grès très variées (bouteille, cruchon, pot, bouteille à encre, chauffe-pied, etc.). en raison des difficultés économiques et face à la concurrence du verre industriel et du plastique, les établissements langeron ferment en 1957.;;1820-1957-1815-1810-1813-1827-1919-1957;20029
LANGLACE JEAN BAPTISTE;actif de 1807 à 1844. sa renommée de peintre de paysages a largement dépassé celle qu'il acquit à sèvres au cours d'une carrière de trente-sept années consécutives ,#develly : peintre de genre et d'animaux, actif de 1813 à 1848 ,#boullemier fils : actif de 1813 à 1855;;1807-1844-1813-1848-1813-1855;19420
LANGLACE JEAN BAPTISTE GABRIEL;2e moitié 19e siècle;FRANCE,PARIS;2-19;11069
LANGLE PIERRE JEAN VICTOR AMABLE;Actif de 1837 à 1845;FRANCE,SEVRES;1837-1845;122
LANTZ;graveur sur céramique à la faïencerie de creil et montereau, faïenceries de creil et montereau : fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895;;1840-1895;28363
LAPIERRE;;;;8548
LARISTAN RENE;'un des meilleurs ouvriers de france', 1991 loiret faïencerie;;1991;5720
LARMESSIN NICOLAS DE;;;;24332
LAROCHE JACQUES FRANÇOIS LOUIS DE;actif à la manufacture royale de sèvres entre 1758 et 1802, peintre de fleurs, de fonds de couleurs et de motifs, weydinger (membre de la famille) : doreur, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1758-1802-1756;28383
LASNE MICHEL;caen, 1590, paris (ville), 4 décembre 1667, nationalité : française;;1590-4-1667;890
LAUGIER JEAN BAPTISTE;;;;26843
LAURENT ANDRE;;;;24434
LAURENT JEAN;martincamp (seine-inférieure);;;11754
LAURENT PAULINE;?, 19e siècle, femme, l'artiste exposait à titre personnel des tableaux sur porcelaine aux salons. sa copie des moissonneurs, d'après léopold robert, exposée au salon de 1836, décida brongniart, directeur de la manufacture de sèvres, à lui confier en juillet 1838 la copie sur plaque rectangulaire (h. 76, l. 62 ), d'une valeur de 600 fr, du portrait de charles ier par van dyck. le travail figura à l'exposition des produits des manufactures nationales du 1er mai 1842 (no 2, sa valeur atteignait 13.000 fr). pauline laurent parvint à se faire attacher épisodiquement à la manufacture de sèvres, pour laquelle elle exécuta divers travaux jusqu'à la fin de sa vie en 1860#hersent : paris, 1777, paris, 1860;FRANCE;19-1836-1838-76-62-600-1-1842-2-13-000-1860-1777-1860;98
LAVALLE JULES;Né en 1820, mort en 1880;FRANCE;1820-1880;17480
LE BARTHELEMY JEAN BAPTISTE;;FRANCE, ROUEN;;11883
LE BEL;;;;5927
LE BEL JEUNE;;FRANCE, SEVRES;;9473
LE BEL MARIE MARGUERITE GABRIELLE;femme, active à la manufacture royale de sèvres de 1776 à 1790 et de 1804 à 1805, peintre de fleurs et de motifs, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1776-1790-1804-1805-1756;28413
LE BRUN CHARLES;;;;9628
LE CLERC SEBASTIEN;;;;24486
LE COEUR;;;;24747
LE GRAND LOUIS ANTOINE;actif 1776-1817. les initiales lg ont été employées simultanément par deux doreurs, le grand et le guay. un doute est presque toujours possible entre les années 1776 et 1796 où tous deux travaillaient à sèvres. d'après la légère différence de graphisme rapportée par les répertoires de marques, on croit ici opter pour le grand#massy : peintre de flleurs et d'oiseaux actif de 1779 à 1803;FRANCE,SEVRES;1776-1817-1776-1796-1779-1803;106
LE PETIT ALFRED;;FRANCE,SARREGUEMINES;;1429
LE PLAT DE PORCELAINE;;;;24750
LE POT DE METAL;;;;1764
LE PRIMATICE;;;;2061
LE RICHE JOSSE FRANÇOIS JOSEPH;;;;18960
LE ROY GENEVIEVE;;;;28428
LEBEAULT MITANCHEY;;;;23130
LEBEL;;;;18137
LEBEL JEAN NICOLAS;;;;5960
LEBEUF & THIBAULT LOUIS ET ETIENNE;Montereau, 1825, montereau, 1833, dates de la marque de fabrique;FRANCE,MONTEREAU;1825-1833;11237
LEBEUF LOUIS;Montereau, 1833, montereau, 1840;FRANCE,MONTEREAU;1833-1840;11248
LEBEUF MILLIET & CIE;;FRANCE, CREIL;;11508
LEBEUF MILLIET & COMPAGNIE;;;;31688
LEBLANC PIERRE FRANCIS;;FRANCE, NEVERS;;1465
LECOCQ DE VILLERAY;De 1648 à 1698, la fabrique d'edme poterat obtint le privilège de la fabrication de la faïence à rouen. a partir de 1700, le nombre de manufactures augmenta jusqu'à la fin du siècle (dionis, guillibaud-levavasseur, lecoq de villeray, heugues, caussy). la dernière faïencerie ferma ses portes en 1845;FRANCE,ROUEN;1648-1698-1700-1845;9753
LEDOUX;Les deux frères ledoux, anciens ouvriers faïenciers, ouvrent une faïencerie grande rue à pierrepont en 1861;;1861;29343
LEDOUX WOOD;;;;11676
LEEDS POTTERY;;ANGLETERRE,YORKSHIRE;;9143
LEFEBVRE PANSERON BOIZEAU DEVILLE;;;;1453
LEFEVRE DENIS;;FRANCE, NEVERS;;876
LEGER A;;;;9401
LEGRIP;;;;11719
LEGRIP VALENTIN;faïencier à rouen, vers 1810;FRANCE, ROUEN;1810;12046
LEGROS D'ANIZY;fonctionne de 1797 à 1895, stone coquerel & legros d'anizy : brevet de dix ans déposé en 1808;;1797-1895-1808;28672
LELEU JEAN FRANÇOIS;Né en 1729, mort en 1807;FRANCE;1729-1807;18999
LELEU PIERRE;;;;12182
LELIEVRE;Actif à sèvres;FRANCE,SEVRES;;11108
LELOY JEAN CHARLES FRANÇOIS;dessinateur d'ornements actif de 1816 à 1848. il a fourni d'innombrables modèles pendant près de trente ans et marqué de son caractère minutieux quantité de pièces d'usage et d'ornement. certains de ces motifs sont encore utilisés actuellement#barbin : peintre d'ornements actif de 1815 à 1849#develly : peintre de genre et d'animaux, actif de 1813 à 1848;FRANCE,SEVRES;1816-1848-1815-1849-1813-1848;118
LEMESLE;;;;24472
LEMOYNE JEAN BAPTISTE II;paris, 1704, paris, 1778;;1704-1778;5962
LENEPVEU JULES EUGENE;jules eugène lenepveu boussaroque de lafont, né à angers le 12 décembre 1819, mort à paris le 16 octobre 1898, est un artiste peintre français. il entre à l'école des beaux arts d'angers où il est l'élève de mercier, puis à l'école des beaux-arts de paris où il est admis dans l'atelier de françois-édouard picot. il expose son ouvre l'idylle au salon de 1843. il obtient le premier prix de rome en peinture en 1847. ses compositions historiques et allégoriques le rendent célèbre. on lui doit le plafond de l'opéra de paris (1869-1871), camouflé depuis 1964 par une ouvre de marc chagall, et celui du théâtre d'angers (1871). il est nommé directeur de l'académie de france à rome de 1873 à 1878. il a participé aux décorations du panthéon de paris entre 1886 et 1890. il est enterré au cimetière de l'est à angers.;;12-1819-16-1898-1843-1847-1869-1871-1964-1871-1873-1878-1886-1890;8342
LENOBLE EMILE;Choisy-le-roi, 1876, morgat, 1940;FRANCE;1876-1940;9457
LEPAUTE JEAN JOSEPH;?, 1768, ?, 1846#nast vient d'autriche et s'installe à paris en 1780. la manufacture ferme vers 1833;FRANCE,PARIS;1768-1846-1780-1833;18257
LEPERRE DUROT;Fondée en 1784 par leperre-durot, la fabrique s'appelait manufacture royale de monseigneur le dauphin, et fabriquait de la porcelaine dure. après la révolution, elle fut dirigée par gaboria. elle ferma en 1817;FRANCE,LILLE;1784-1817;9948
LEPIC;Les faïenceries de creil et montereau fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895. la dénomination 'creil et montereau' est conservée jusqu'en 1920, la manufacture de montereau ferme ses portes en 1955;;1840-1895-1920-1955;29400
LEPIC LUDOVIC NAPOLEON;fusionnent en 1840 et produisent des céramiques similaires jusqu'à la fermeture de la faïencerie de creil en 1895, dénomination 'creil et montereau' conservée jusqu'en 1920. l'artiste ludovic-napoléon, vicomte de le pic (1839-1889) est l'auteur d'une série de décors de marines imprimées et rehaussés de couleurs, apposés sur deux services de table en faïence fine de creil et montereau. a l'image de sa production peinte représentant la plage de berck-sur-mer, il décrit à travers cette série la vie des marins et pêcheurs sur le rivage, utilisant souvent la lumière du crépuscule pour illustrer les scènes choisies.;;1840-1895-1920-1839-1889;29669
LERAT JACQUELINE;;;;18971
LERAT JEAN;bourges (cher), 1913, 1992, bedu : la borne (cher), 1891, 1967# en 1941, françois guillaume (1901-1969), qui possède un magasin rue des arènes à bourges, encourage jean lerat à s'installer à la borne, auprès de l'atelier d'armand bedu et le rémunère. ses créations sont vendues dans son magasin. jean lerat, ancien élève de l'ecole nationale des beaux-arts de bourges, entame ainsi une oeuvre qu'il poursuit à bourges à partir de 1955;;1913-1992-1891-1967-1941-1901-1969-1955;5704
LERICHE MARC;;;;3004
LEROUX JEANNE;;;;4052
LEROY;;FRANCE,MARSEILLE;;9898
LEROY LOUIS;18e siècle;FRANCE;18;10976
LEROY MARSEILLE;;FRANCE, MARSEILLE;;3914
LES TROIS CLOCHES;;HOLLANDE,DELFT;;8574
LES TROIS MORES;;;;1465
LESTRADE;;;;8571
LETOURNEUR R;1856, 1923;;1856-1923;31689
LEVAVASSEUR;faïencier à rouen#cornu : faïencier à la fabrique levavasseur à rouen vers 1779.;FRANCE, ROUEN;1779;11976
LEVAVASSEUR LOUIS PROSPER L'AINE;actif à la manufacture royale de sèvres entre 1776 et 1780, peintre de palmes et doreur, nouailher antoinette marie : femme, active à la manufacture royale de sèvres de 1762 à 1798, peintre de fleurs et de motifs, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1776-1780-1762-1798-1756;28409
LEVESQUE JACQUES ADRIEN;;FRANCE;;8643
LEVILLAIN FERDINAND;;;;2985
LEVY DHURMER LUCIEN;alger, 30 septembre 1865, le vésinet, 24 septembre 1953, nationalité : française#manufacture clément massier : issu d'une famille de céramistes dans le sud de la france (vallauris), clément massier (1844 - 1917) fut le fils de jacques massier (1801 - 1871) celui-ci était le précurseur dans la famille de cet élan artistique dans la poterie (qui au départ était plutôt utilitaire). dès son plus jeune âge (12 ans) il fut sensibilisé à la poterie, et plus particulièrement grâce à un ouvrier de son père nommé : « gandolfi gaetano ». en effet cet enfant très intelligent suivit cet ouvrier de près dans tous ses travaux prenant des notes comme un élève face à un professeur. gaetano aura été l'initiateur de plusieurs techniques dont la faïence émaillée pour clément mais aussi pour toute la famille massier. dès lors la maison massier se distingue par l'originalité de ses travaux qui deviendront exclusivement artistiques. suite à la succession de la famille, clément va dans un premier temps s'associer avec son frère : « delphin massier » pour finir indépendant en dehors de vallauris à golfe-juan près de cannes et nice. ce nouvel endroit permettra de cibler le tourisme fortuné important dans ces régions bénéficiant également de la proximité d'un chemin de fer pour transiter les produits manufacturés. son entreprise dispose de plus d'une soixantaine d'ouvriers. un véritable réseau de commerce a été mis en place grâce à la diffusion de catalogues détaillés en france et à l'étranger. clément massier devient un véritable entrepreneur en ouvrant des points de vente sur la capitale et dans sa propre région, diffusant également ses céramiques en allemagne. clément travaille aussi avec des artistes de renom comme : le sculpteur écossais : « alexandre munroe », le céramiste : « optat milet », le sculpteur : « james vilbert », le peintre : « jules scalbert »... mais surtout l'artiste : « lucien lévy-dhurmer » qui travailla pour clément massier en 1887 finissant directeur artistique de la manufacture. le challenge des manifestations artistiques pousse clément de manière passionnée à effectuer des recherches incessantes dans la mise au point de nouveaux types de faïences à reflets métalliques et souvent de couleur turquoise. ainsi il se distingue avec une médaille d'or en 1889 avec ce lustre métallique lors d'une exposition universelle. grâce à ses travaux chimiques, il s'impose comme un des auteurs principaux de la céramique irisée. la richesse de la diversité de ses oeuvres en ressort clairement. son esprit créateur dans les arts du feu continue avec la présentation de 15 de ses oeuvres au salon de la société des artistes français en 1898. c'est à l'exposition universelle en 1889 qu'il expose ce nouveau type de céramique. les honneurs les plus hauts lui ont été adressés par les juges impressionnés par son travail. il devenait quelqu'un d'unique et de moderne toujours à la recherche de l'équilibre et de la découverte et ce, jusqu'à sa mort. a partir de 1905 clément massier produira également de la poterie culinaire de luxe, des articles utilitaires (cendriers, boites d'épingles et même des tuiles et éléments pour l'architecture...). suite à son décès (14 mars 1917) son entreprise sera reprise par ses filles qui rééditeront les oeuvres de leur père.;;30-1865-24-1953-1844-1917-1801-1871-12-1887-1889-15-1898-1889-1905-14-1917;1890
LEYDE NICOLAS DE;;;;8117
LIGUE DENIS;;;;4127
LIMOSIN LEONARD;limoges, 1505, ?, 1575 vers;FRANCE;1505-1575;31691
LINARD JEAN;la marche, 1931, 2010#kjaersgaard : danemark, 1933, ?, ?;FRANCE;1931-2010-1933;1991
LINDSTROM KARL;;SUEDE, ROHRSTRAND;;9434
LINZELER ROBERT;A signé une vasque argentée d'une fontaine en faïence de rouen. fabricant de la cuvette, sans doute celui qui l'a argentée;FRANCE,ROUEN;;11236
LION;;;;1628
LION EUGENE;saint-amand-en-puisaye, 1867, saint-amand-en-puisaye, 1945, ecole de carries;FRANCE;1867-1945;1628
LOCRE;Fondée en 1773 par jean-baptiste locré, rue de la fontaine-au-roi. le sculpteur laurent russinger acquit la manufacture en 1787, qui s'associa, en 1797, avec françois pouyat. seul propriétaire de la fabrique en 1800, pouyat la vendit en 1810 à ses trois fils. la manufacture ferma en 1824;FRANCE,PARIS;1773-1787-1797-1800-1810-1824;9853
LOEWENGUTH PAUL;;;;1626
LOMBARD ROGER;;;;31692
LOMONOSSOV;;;;14137
LONGCHAMP;l'essor économique du village a démarré avec l'installation en 1867 des poteries de bourgogne qui deviendront en 1912 la faïencerie de longchamp. la faïencerie comptera un peu moins de 300 ouvriers au début des années 1980... l'usine rachetée par villeroy & boch il y a quelques années, fut reprise par le directeur en poste et ne comptait plus en 2008 que 19 personnes. après deux liquidations judiciaires successives, elle ferme début 2009. les bâtiments alors sont rachetés en 2010 par un groupe d'investisseurs : andré jean court, philipe orliac pour l'institut de céramique française, et rémy lacroix pour lp modelage. après le décès accidentel de andré jean court, gérard larché rachète une partie de l'usine et installe un magasin de céramique, vitrine de la production française, ouvert depuis le 6 juin 2011. une production limitée redémarre en octobre 2011,dans le magasin, et des productions plus importantes dans le nouveau hall (1000m²)reconstruit, prévision : en 2012. l'usine héberge aujourd'hui une vingtaine d'emplois, toutes activités confondues, dans le cadre du pôle innovation céramique de longchamp.;;1867-1912-300-1980-2008-19-2009-2010-6-2011-2011-1000-2012;537
LOUIS JEAN JACQUES;?, 1703, ?, 1772;ALLEMAGNE,LUDWIGSBURG;1703-1772;18254
LOUIS SERAPHINE;Arsy, 1864, clermont de l'oise, 1942, femme;FRANCE;1864-1942;30105
LOUX HENRI;;;;8192
LUCAS CHARLES CELESTIN;;;;4133
LUCAS TAXILE;;FRANCE,SEVRES;;11012
LUCE JEAN;paris, 1895, paris, 1964 ,#haviland : limoges, 1892, limoges, 1957;FRANCE;1895-1964-1892-1957;18975
LUCIOLUS;;;;14405
LURCAT JEAN;Bruyères, 1892, saint-paul-de-vence, 1966;;1892-1966;25581
LYONS GUSTAVE;faïencier à la manufacture 'bethléem-la maison des gambin' de 1838 à 1872;FRANCE;1838-1872;1975
LYONS JEAN JOSEPH AUGUSTE;faïencier à la manufacture 'bethléem - la maison des gambin' de 1812 à 1838;;1812-1838;2063
LYSIPPE;;;;31695
M & D;;FRANCE,PARIS;;11366
MABILLE A;1795, 1902;;1795-1902;571
MAC MAHON EDME PATRICE;maréchal de france et homme d'état français (sully, saône-et-loire, 1808 - château de la forêt, loiret, 1893). sous le second empire, il se signale pendant les guerres de crimée (prise de malakoff) et d'italie (victoire de magenta, 1859), et est gouverneur général de l'algérie de 1864 à 1870. fait prisonnier lors de la guerre de 1870, il est libéré pour former l'armée de versailles, qui écrase la commune de paris (mai 1871). après la chute de thiers (24 mai 1873), il est élu président de la république avec l'aide des monarchistes, résolus à restaurer, à terme, la royauté. avec le duc de broglie comme premier ministre, il établit un régime d'ordre moral. mais les élections d'octobre 1877 à la chambre, celles de janvier 1879 au sénat étant favorables à la république, mac-mahon démissionne (30 janv. 1879). © larousse 1996;;1808-1893-1859-1864-1870-1870-1871-24-1873-1877-1879-30-1879-1996;6280
MACE;;;;8042
MADOURA;;;;19105
MAESTRO N;;ITALIE;;31699
MAIGROT HENRI;toulouse, 1857, ?, 1933;;1857-1933;6241
MAISON DES GAMBIN;;;;1603
MAITRE DE CHAIRIPPOS;;;;30493
MAITRE DES MUSES;;;;12166
MAITRE DU DIPYLON;;;;31700
MALESTRA NICOLAS;faïencier;FRANCE, ROUEN;;11926
MALLET ARISTIDE;?, 1907, ?, ?;FRANCE;1907;2019
MALPASS L;;FRANCE;;18300
MANIERISTES TARDIFS II;;;;31702
MANUFACTURE ANONYME;;;;31703
MANUFACTURE ANTONIBON;;;;17438
MANUFACTURE BETHLEEM;;FRANCE,NEVERS;;1430
MANUFACTURE BRICHARD;;;;25585
MANUFACTURE BRICHARD & SUCCESSEURS;Manufacture brichard (1800-1848) & successeurs. production de grand feu uniquement;;1800-1848;25586
MANUFACTURE CARPENTIER & SUCCESSEURS;;;;25617
MANUFACTURE CHANTEMERLE;;;;1497
MANUFACTURE CHARLES HAVILAND;;;;18144
MANUFACTURE D'AMBERG;Fonctionne de la première moitié du 19e siècle à 1910;;19-1910;29016
