Auteur;P1;Ecole_pays_1;P_Dates;Id
MILLET;;;;34930
MILLET LAURENT;?, 1968;;1968;11192
MILLON TH;;;;20184
MINASSIAN;;;;17010
MINON;;;;14420
MINOT & GORMEZANO;;;;11083
MIREILLE;;;;18021
MIRO;;;;15177
MISTER E;;;;26834
MM;;;;19204
MOBRE J;Éditeur à metz, éditeur à soissons;;;28747
MOCKEL;;;;8957
MODERN PAPETERIE;;;;19332
MODERN PHOTO;;;;33521
MOGARRA JOACHIM;tarragone, 1954, ?, ?, nationalité : espagnole;ESPAGNE;1954;11493
MOHOLY NAGY LASZLO;Bacsbarsod, 1895, chicago, 1946;ETATS-UNIS,HONGRIE;1895-1946;13273
MOIRAUD H;;;;17536
MOLINIER PIERRE;Agen, 1900, bordeaux, 1976;FRANCE;1900-1976;2410
MONA;;;;15290
MONASTERE DE CIMIEZ;;;;15741
MONDE ET CAMERA;;;;23478
MONELLI;;;;16448
MONFORTE;;;;17957
MONGOFLACHON MEURIOT;;;;24687
MONIER;;;;15570
MONIN CH;;;;24732
MONINOT BERNARD;Fay, 1949;FRANCE;1949;10046
MONLIEN DE PERTHOU;;FRANCE;;13879
MONNIER A;;;;15368
MONNIN ERNEST;;;;34866
MONTAGNE S;S. montagné;FRANCE;;34931
MONTECCHI;;;;108
MONTEIL RIEU;;;;17776
MONTES J DE;Photographe au casino de dieppe;;;11586
MONTLUET;;;;16715
MONUMENTS HISTORIQUES;;;;14266
MORAL JEAN;Valenciennes, 1906, lausanne, 1999;FRANCE;1906-1999;1829
MORAND;;;;19444
MORAND SYLVAIN;;;;4076
MOREAU FRERES;;FRANCE;;8494
MOREAU GUSTAVE;Paris, 1826, paris, 1898;FRANCE;1826-1898;23629
MOREL CHRISTINE;Lyon (rhône), 1945, femme;;1945;11135
MOREL JEAN MARIE LE FILS;;;;24621
MOREL L;;;;15489
MORELLE & DELAPLACE;;;;14572
MORELLI M;;;;1113
MORFAUX L;;;;20954
MORICE LEOPOLD;;;;799
MOROT AIME NICOLAS;;;;25572
MORREL OWEN;Long island city, 1950;ETATS-UNIS;1950;34935
MOSDIER LOUIS;teulet-mosdier vers 1908;;1908;25702
MOSQUETTY;;;;16655
MOTSCH ERNEST;;;;13563
MOTTEZ VICTOR;;;;14
MOUGINS CO;;;;18381
MOULENE JEAN LUC;Reims, 1955;FRANCE;1955;3536
MOULIGNON LEOPOLD DE;pontoise, 1821, paris, 1897, waléry;FRANCE;1821-1897;34936
MOULIN;;;;16977
MOULIN HIPPOLYTE ALEXANDRE JULIEN;;;;699
MOULIN NICOLAS;Paris, 1970;FRANCE;1970;2309
MOULLOT;;;;18131
MOUNIER;;;;17008
MOUNIER A;;;;15262
MOURON;;;;20269
MOUROUX ANIE;;;;24783
MOUSSARD;;;;14242
MOUSTIER;;;;9852
MOUTIEZ ARMEL;Malestroit, 1948;FRANCE;1948;13412
MPA;;;;17347
MUEHL OTTO;Grodnau, 1925;AUTRICHE;1925;11912
MUENCH A;;;;24756
MUET SIRUGUE;;;;8592
MUGGERIDGE EDWARD;;;;1747
MUHOLI ZANELE;Durban (afrique du sud), 1972, femme;;1972;11441
MULLER AD;;;;34939
MULLER EUGENE;Strasbourg, 1882, strasbourg, 1958;FRANCE,ALLEMAGNE;1882-1958;1442
MULLER POHLE ANDREAS;Braunschweig, 1951;ALLEMAGNE;1951;13445
MULLER WALTER;;;;27760
MULNIER;;;;2157
MULNIER FERDINAND;;;;10848
MULOT;Éditeur à soissons;;;28786
MULOT B;;;;19417
MUNIER A;;;;15733
MUNIZ VIK;sao paolo, 1961, nationalité : américaine, brésilienne;BRESIL;1961;12138
MURET LOUIS;;;;24638
MURIEL AUGUSTE;;;;8733
MUSEE LAPIDAIRE;;;;18913
MUSI AGOSTINO DEI;;;;1242
MUSSIER MORAND;;;;14663
MUYBRIDGE EADWEARD;Kingston upon thames, 1830, kingston upon thames, 1904;ROYAUME-UNI;1830-1904;1703
MUYDEN ALFRED VAN;Photographe à genève;SUISSE;;928
MYRRA F J;;;;26850
MYS;;;;17802
N CH;;;;20932
N D E;;;;20103
N G;;;;14425
N M L;;;;14756
NACIVET J H;;;;12475
NADAR;Paris, 1820, paris, 1910;FRANCE;1820-1910;1585
NADAR FELIX;paris, 1820, paris, 1910, sarreguemines, 1790, 1979;;1820-1910-1790-1979;26320
NADAR FELIX GASPARD;Paris, 1820, paris, 1910;FRANCE;1820-1910;34946
NADAR JEUNE;;;;13943
NADAR PAUL;paris, 1820, paris, 1910, nadar paul : paris, 1856, 1939, auteur du retirage;FRANCE;1820-1910-1856-1939;25619
NAPOLEON ALEXANDRE & CO;;;;15067
NARBO;Les éditions narbo, toulouse;FRANCE;;34947
NATEN A;;;;14536
NATIONAL FILM BOARD;Canadien;;;11580
NATTIER JEAN MARC;;;;73
NAUDIN MME;femme;FRANCE;;9005
NAUDOT CARLE;Pertuis 1880, arles 1948;;1880-1948;30669
NAYER DIDIER DE;?, 1949;;1949;11146
ND PHOT;Anie mouroux (mélanie anaïs émilie mouroux), née à paris 12e le 12 décembre 1887 et morte le 18 octobre 1978 à roquebillière (alpes-maritimes), est un sculpteur et médailleur français, femme;;12-12-1887-18-1978;24783
NEFZGER JURGEN;allemagne, 1968, ?, ?, nationalité : allemande;ALLEMAGNE;1968;12140
NEGRE CHARLES;grasse, 10-08-1820, nice, 1880, nationalité : française;FRANCE;10-08-1820-1880;34951
NEGRO MARYLENE;Tronche, 1957, femme;FRANCE;1957;10375
NEJMI MALIK;orléans, 1973, benchamma abdelkader : mazamet, 1972, gaborit mathieu : tours, 1972;FRANCE;1973-1972-1972;9516
NELS;;;;17269
NESS JOHN;;;;34014
NEUMANN L T;;;;24058
NEUMILLER ROBERTO;;;;13758
NEURDEIN & CIE;;FRANCE;;34975
NEURDEIN E;?, 1845, ?, 1913;;1845-1913;2221
NEURDEIN ET CIE;;;;36540
NEURDEIN ETIENNE;?, 1832, ?, 1918;;1832-1918;34976
NEURDEIN FRERES;etienne s'occupe de l'administration de l'atelier et réalise des portraits. louis-antonin effectue des voyages d'où il rapporte des vues d'édifices et de paysages. la maison neurdein propose donc des portraits : personnages historiques et célébrités contemporaines mais aussi des vues d'architecture en tous formats. a partir de 1868, la maison neurdein diffuse des vues de france, d'algérie, de belgique, puis édite des cartes postales sous les marques ' nd ' et ' x '.#en 1884, louis-antonin devient membre de la société française de photographie, et membre de la chambre syndicale de la photographie en 1886- etienne en 1902. en 1886 et en 1888, les frères neurdein obtiennent une médaille d'or à l'exposition internationale de la société des sciences et des arts industriels. récompense renouvelée à l'exposition universelle de 1889 pour des vues réalisées avec l'appareil panoramique de moëssard. en 1900, ils obtiennent encore un grand prix.#reconnus pour leur habileté à reproduire les châteaux, églises et sites historiques, le ministère de l'instruction publique et des beaux-arts leur accorde le droit d'exploiter la collection du service des monuments historiques de 1898 jusqu'au début des hostilités. ce droit exclusif comprend le tirage et la mise en vente des épreuves obtenues à partir des clichés appartenant à l'etat. l'entretien de la collection des monuments historiques est également à leur charge, ainsi que la mise à jour et l'impression du catalogue des collections. les frères neurdein complètent également les fonds, photographiant des édifices classés, en particulier en corse.;;1868-1884-1886-1902-1886-1888-1889-1900-1898;14844
NEVIERE PAUL;;;;15308
NEW PHOTO;;;;25831
NEWTON HENRY JOTHAM;;;;3955
NICOLAS MARIE;;;;30353
NICOLAS NOUVEAUTES;;;;16684
NICOLE NICOLAS;;;;20901
NIEDERMAYR WALTER;Bolzano, 1952;ITALIE;1952;2304
NIEPCE DE SAINT VICTOR CLAUDE FELIX ABEL;?, 1805, ?, 1870;;1805-1870;3912
NISTER E;;;;16927
NIVON F;;;;16909
NOBECOURT;Photographe à soissons;;;27801
NODET L;;;;16423
NODET LOUIS;;;;13585
NOENS;;;;15474
NOGUES R;;;;16593
NONOT MLLE;;;;14906
NORI CLAUDE;Toulouse (haute-garonne), 1949;;1949;11122
NOSEDA;;;;35735
NOTELLE;;;;28491
NOTMAN WILLIAM & SON;;;;11582
NOUGAREDE;éditeurs à soissons;FRANCE;;29848
NOUGAREDE B;Éditeurs à soissons;;;27019
NOUGAREDE B & LESTRAT H;;;;12430
NOUGAREDE G;Éditeur à soissons;;;27011
NOUVELLES GALERIES;Actif de 1906 à 1925 installées depuis 1904, elles sont associées pour les cartes postales avec bauer-marchet de dijon, qui semble être le vrai éditeur, les nouvelles galeries étant plutôt un diffuseur. sigle 'sfngr' dans un globe (société française des nouvelles galeries réunies).;;1906-1925-1904;25860
NOVA C;;;;15133
NOVARO;;;;15695
NOVE;;;;17566
NOYER A;;;;25991
NOYER ARMAND;éditeur à paris, boulevard de strasbourg#hingre : né en 1868, mort en ?;;1868;29809
NOYER J;;;;17880
NOYRIGAT P;;;;17505
NOZOLINO PAULO;Lisbonne (portugal), 1955;;1955;11175
NUMA BLANC ET CIE;L'atelier numa blanc et cie est composé de numa prosper blanc de labarthe, le père, et d'andré françois blanc de labarthe, le fils né en 1849 et mort en 1922 à paris., photographe. 29 bd des italiens, paris. breveté s.g.d.g. blanc de labarthe. médaille d'or en 1859;;1849-1922-29-1859;8790
NUMA BLANC FILS;;;;30532
NUMA GEORGES;?, ?, ?, ?;;;12761
NUNEZ FRANÇOISE;?, 1957, femme;;1957;11088
NUSSAC A DE;;;;14664
O D P;;;;20797
O V;;;;15568
OBERNETTER R;;;;16929
ODDOUX G;;;;15481
ODETTO;;;;14993
OFFSET COLOR ADIA;;;;16978
OGER FERDINAND;;;;1078
OHANIAN MELIK;Lyon, 1969;FRANCE;1969;10382
OILETTE;;;;16781
OLERYS & PELLOQUIN;;;;15161
OLIVET;;;;17727
OPPENHEIM DENNIS;Mason city, 1938;ETATS-UNIS;1938;13720
ORENS;;;;30237
ORLAN;Saint-etienne, 1947, femme;FRANCE;1947;10364
ORLEANS FRANÇOIS PHILIPPE D';;;;1179
ORLEANS ROBERT D';paris, 1840, saint-firmin, 1910, nationalité : française;;1840-1910;24177
OROZCO GABRIEL;Veracruz, 1962;MEXIQUE;1962;10674
ORPEN SIR WILLIAM;?, 1878, ?, 1931;;1878-1931;8956
ORTEGA CHARLES;;;;10593
OSTROROG STANISLAS JULIEN;;;;8970
OSZ GABOR;dunaujvaros, 1962, ?, ?, nationalité : hongroise, néerlandaise;;1962;12082
P A C;Chatillon pierre (1885-1974);;1885-1974;25107
P B;;;;15088
P C;;;;14324
P D;paris, 1742, (?);FRANCE;1742;30062
P D S;;;;20787
P EM;;;;14311
P H & CIE;;;;17316
P L D;;;;27850
P L M;;;;16531
P M;;;;16237
P P;;;;19968
P R;;;;17309
P S P;;;;34796
P T T;;;;24598
PACAULT MICHEL;19e siècle;FRANCE;19;23391
PAGER CH;;;;35014
PAGES;;;;17475
PAGNY ETIENNE;lyon, 1829, lyon 1898 sculpteur français;;1829-1898;24750
PAGOT;;;;10852
PAILLET;;;;16970
PALAU FRERES;;;;17291
PALOMAKI NELLI;finlande, 1981, ?, ?, femme;FINLANDE;1981;12150
PANAJOT H;Photographe à bordeaux;FRANCE;;1115
PANAJOU FRERES;Rémy et fernand panajou, actifs à bordeaux de 1890 à 1931;;1890-1931;24606
PANAJOU HENRI ETIENNE;;;;8774
PANE GINA;Biarritz (pyrénées-atlantiques), 1939, paris, 1990, femme;;1939-1990;11043
PAOLI F;;;;16098
PAPEGHIN A;Tours - paris;;;24827
PAPIERS PHOTOGRAPHIQUES LANCEY;;;;19147
PAPILLON ANDRE;Bordeaux, 1910, paris, 1986;FRANCE;1910-1986;13199
PAQUET P;;;;14689
PARANT LEFEBVRE;;;;12408
PARCOLLET VOHL;;;;12381
PARIS FRANCE;;;;17472
PARIS GALERIES;;;;11720
PARIS JEAN;;;;27877
PARKINSON T B;rue aguado, dieppe.;;;8846
PARMENTIER;;;;27133
PARMENTIER G;;;;27431
PARRY ROGER;Paris, 1905, cognac, 1977;FRANCE;1905-1977;13280
PASSERON;;;;15760
PASSMORE GEORGE;;;;35550
PASTEL CLAUDE;;;;10578
PATERSON IAN;Brantford, 1953;IRLANDE,CANADA;1953;1418
PATHE FRERES;1896, 1914;;1896-1914;12652
PATRAS LOUIS;Pourquet charles-henri (1877-1943), muret louis(1857-1932);;1877-1943-1857-1932;24638
PAUL;;;;16395
PAULI ALFRED;Strasbourg, 1898, strasbourg, 1988;FRANCE;1898-1988;3918
PAULI ALFRED GEOFFROI;;;;3918
PAUPION MARCEL;1886, 1966. sculpteur dijonnais.;;1886-1966;25209
PAVLOFF PAUL;;;;14101
PAYAN J;;;;15346
PAYAN VVE;;;;18177
PAYEN PERE;;;;20
PAYROT;;;;15675
PAYS DE FRANCE;;;;30249
PECARRERE EMILE;?, 1816, ?, 1863;;1816-1863;3426
PELERINAGE SAINTE FOY;;;;17767
PELLEGRIN;;;;15439
PELLET V MLLE;;;;17041
PELOT;;;;20961
PELZER J;;;;24552
PENABERT;Photographe à paris;FRANCE;;553
PENABERT GEORGES JEAN;photographe. 31, passage du havre, paris.;;31;8755
PENN IRVING;Plainfield, 1917;ETATS-UNIS;1917;1375
PENNI GIOVANNI FRANCESCO;;;;1089
PEQUIGNOT;Actif 1934-1955;;1934-1955;26034
PEREDA ANTONIO DE;;;;833
PEREJAUME;San pol de mar, 1957;ESPAGNE;1957;10411
PERFECTA;;;;16049
PERIN;;;;2910
PERIN CL;;;;15384
PERRAIN;;;;14655
PERRET A;;ECOLE INCONNUE;;26058
PERRIER;;;;12239
PERRIER S;;;;8593
PERRIN;;;;15204
PERRIN FRERES;;;;14551
PERRIN G;arles, 1738, ?, 1811;;1738-1811;18909
PERRIN J;;;;15445
PERRIN LEON;;;;14362
PERRIN MENIER;;;;24649
PERROT;;;;15236
PERSUS NICOLAS CLAUDE;photographe. 76 nouvelle rue de rennes (ancien n° 8 de la rue cassette), paris;;76-8;8762
PESCE;;ITALIE;;1343
PESME PAUL EMILE;photographe. 20, chaussée d'autun. paris.;;20;8751
PETER;;;;2868
PETER FRITZ;;;;2905
PETERSEN J;;;;14218
PETIT A;;;;31
PETIT PIERRE;aups, 1831, paris, 1909;ECOLE INCONNUE;1831-1909;26057
PETREMANT PHILIPPE;lyon, 1976;;1976;12042
PETROVITCH FRANÇOISE;Chambéry, 1964, femme;FRANCE;1964;10377
PETTKAT L;;;;14865
PEUBLE ERNEST;photographe à avallon, cliché, petit : 27-29-31 place cadet, paris : tirage;FRANCE;27-29-31;9001
PEVERELLI MARC;Lyon (rhône), 1948;;1948;11173
PEYCLIT;;;;19483
PEYNOT EMILE;;FRANCE;;9051
PEYNOT EMILE EDMOND;villeneuve-sur-yonne, 1850, paris, 1932, prix de rome de sculpture en 1880;FRANCE;1850-1932-1880;9037
PEYTREGNET R;;;;28479
PFRIMMER C;;;;2322
PH A;;;;18002
PHAM VIET SI;;;;13443
PHILIPPON;;;;12412
PHOT EXPRESS;;;;24800
PHOTO ABBAYE;;;;20040
PHOTO DES ECOLES;photo des ecoles - 15e année de fondation - c. bretagne & cie - france et suisse - levallois - paris, 54 rue gravel - belgique - louvain, 101, rue de la station - hollande, la haye, 2 willem straat.#bretagne & cie : photo des ecoles - 15e année de fondation - c. bretagne & cie - france et suisse - levallois - paris, 54 rue gravel - belgique - louvain, 101, rue de la station - hollande, la haye, 2 willem straat.#bretagne : photographe. photo des ecoles - 15e année de fondation - c. bretagne & cie - france et suisse - levallois - paris, 54 rue gravel - belgique - louvain, 101, rue de la station - hollande, la haye, 2 willem straat.;;15-54-101-2-15-54-101-2-15-54-101-2;8928
PHOTO EDITION;Éditeur;;;26733
PHOTO ESPIGUE;;;;19160
PHOTO EXPRESS;;;;14339
PHOTO MODERN;;;;18287
PHOTO NOUVELLE;;;;36570
PHOTOGRAPHE;;;;33723
PHOTOGRAPHIE DE LA MAISON DE L'EMPEREUR;;;;8824
PHOTOGRAPHIE DE LA PRESSE ARTISTIQUE;peintre et photographe. 123 rue montmartre, paris;;123;8849
PHOTOGRAPHIE DES DEUX MONDES;;;;8961
PHOTOGRAPHIE DES TROIS EMPEREURS;;;;8682
PHOTOGRAPHIE DU PALAIS BOURBON;photographe pour l'entreprise photographie du palais bourbon, 52 rue de bourgogne, paris;;52;8741
PHOTOGRAPHIE NOUVELLE;;;;20973
PHOTOGRAPHIE ROSSINI;;;;8820
PHOTOGRAPHIE SAHARIENNE;;;;12656
PHOTOGRAPHIE ST THOMAS D'AQUIN;photographe du legs du teil#aubin : photographe de la photo a.870.5.84 (legs du teil);;870-5-84;8698
PHOTOGUY;;;;15282
PHOTOTYPIE ARTISTIQUE DE L'EST;;;;36572
PIAGET;;;;15366
PIAZZA D;;;;19008
PICANDET;;;;14726
PICARD;;;;16605
PICASSO PABLO;Malaga, 1881, mougins, 1973;ESPAGNE;1881-1973;10584
PICCOLI TITO;;;;13123
PICHIO ERNEST LOUIS;;;;13572
PICOT MLLES;;;;16975
PIERRE JACQUES;Laroque-des-albères, 1947;FRANCE;1947;10551
PIERRE JEAN;;;;35785
PIERRON;;;;18444
PIERROT L;;;;20110
PIERSON & BRAUN;Photographes à paris;FRANCE;;825
PIERSON L;Photographe à paris;FRANCE;;1172
PIERSON PIERRE LOUIS;?, 1822, ?, 1913, nationalité : française#lemercier & cie : paris, ?;FRANCE;1822-1913;9097
PIESTRE FERNAND ANNE;;;;30268
PIETRI PAOLA DI;italie, 1960, femme, nationalité : italienne;;1960;12102
PIGELET DEFONDS;;;;8754
PIGNON ERNEST ERNEST;Nice, 1942;FRANCE;1942;35020
PILLON GERARD;Epernay, 1951;;1951;35032
PILLOT ERIC;?, 1968, ?, ?, nationalité : française;;1968;35033
PILON;;;;14310
PINAUD PASCAL;Toulouse, 1964;FRANCE;1964;10366
PINEAU JACQUES;Toulouse, 1941;FRANCE;1941;10539
PINGUET A;1830 né;;1830;18949
PINONCELLI PIERRE;?, 1929;;1929;35036
PINOT J;;;;14723
PINTA HENRY;Marseille, 1856, ?;FRANCE;1856;13541
PIOCH;;;;18040
PIPROT G;;;;8552
PIRAUD & PLANCHER;;;;17105
PIRON;;;;24744
PIRON EUGENE;;;;24654
PIROU EUGENE;1841, 1909, photographe à paris;FRANCE;1841-1909;1178
PISANO NICCOLO;;;;829
PISSOT HENRI;;FRANCE;;9007
PLAGNARD ERNEST;Docteur en droit,membre des sociétés des lettres de l'aveyron et de la lozère;;;17620
PLANSON CAMILLE;;;;25197
PLEAUDET;;;;14950
PLESSI FABRIZIO;Reggio d'emilie, 1940;ITALIE;1940;11483
PLOSSU BERNARD;Da lat, 1945;FRANCE;1945;4303
POIDEVIN FERNAND;;;;14511
POINTUD F;;;;14808
POIRE EMMANUEL;;;;26846
POIREL;paris, 1840, paris, 1893;FRANCE;1840-1893;13572
POISSON;peintre, collection alpin - imp. a. pinguet, avignon;FRANCE;;35539
POITEVIN ALPHONSE;Conflans-sur-anille, 1819, conflans-sur-anille, 1882;FRANCE;1819-1882;2323
POITEVIN ERIC;Longuyon, 1961;FRANCE;1961;4176
POITOUT & DEGUERGUE;;;;8586
POITTE J;;;;12469
POLIN DUPUY;Éditeur à reims;;;28065
POLITZER;;;;9506
POLLET LUCIEN;Real del sarte maxime (1888-1954), cordonnier louis marie (1854-1940);;1888-1954-1854-1940;24619
PONCIN CATHERINE;france, 1953, ?, ?, femme;FRANCE;1953;12152
PONEY;37 rue de la course, strasbourg;;37;26003
PONSIN DRUART;Éditeur à reims;;;28501
POREAUD;;;;17008
PORGERON ADOLPHE JULIEN;Reims, 1851, avon, 1919, photographe 8 rue des bois à fontainebleau, succursale à montereau, actif fin 19e siècle;FRANCE;1851-1919-8-19;26268
PORTALIER;;;;17578
PORTIER CLAUDE JOSEPH;Paris, 1841, alger, 1910;;1841-1910;26310
POTET H;;;;29232
POTET HOCQUET;;;;28620
POTHAIN;;;;8579
POTHIER;;;;20167
POTTIER;;;;30224
POTTIER PHILIPPE;?, 1905, ?, 1995;;1905-1995;2404
POULLAN;photographe avenue de la gare à hyères;;;8940
POUPARD H FILS;;;;36575
POUPEL ANTOINE;Le havre (seine-maritime), 1956;;1956;11145
POUPINET;;;;19459
POURCEL FRANCK;Avignon, 1965;;1965;35552
POURQUET CHARLES HENRI;;;;24638
POUSSIN NICOLAS;;;;845
POUX;;;;35965
PRAT VVE;;;;14281
PREVERT JACQUES;Neuilly-sur-seine, 1900, omonville-la-petite, 1977;FRANCE;1900-1977;12769
PREVOT;Edit. prévot, avignon;FRANCE;;35543
PREVOT MARTHE;Femme;;;2961
PRICAM EMILE;;;;35549
PRICE WILLIAM FREDERICK LAKE;?, 1810, ?, 1896;;1810-1896;24138
PRIEUR JEAN;;;;12159
PRIGENT HENRY & BASTIEN;;;;21058
PRILLOT;;;;3892
PRINTEMPS LEON;;;;24784
PRITANIA PHOTO;;;;26699
PROCEA;;;;18188
PROESCH GILBERT;italie, 1943, passmore george : grand-bretagne, 1942;ITALIE,GRANDE-BRETAGNE;1943-1942;35550
PROPRIETE DES MISSIONNAIRES;;;;15355
PROT & DECHET;;;;14687
PROTAIS PAUL ALEXANDRE;;;;174
PROUHO RENE;Courson-les-carrières, 1879, courson-les-carrières, 1970;;1879-1970;13293
PROVOST JACQUES JOSEPH;;;;8687
PRUD'HON PIERRE PAUL;;;;928
PRUDHOMME;;;;28313
PRUDHOMME J;;;;27969
PRUDOU;;;;35551
PRUNOT E;;;;17408
PUBLICIUS;;;;36602
PUGET PIERRE;;;;18910
PUIG A;;;;8663
PUYO CONSTANT;Morlaix, 1857, morlaix, 1933;FRANCE;1857-1933;1842
PY JACQUES;Aurillac, 1953;FRANCE;1953;11811
PYRENEES OCEAN;;;;17294
QUARDON FRANÇOISE;Nantes (loire-atlantique), 1961, femme;;1961;11383
QUATREHOMME;;;;19447
QUELLINUS JAN ERASMUS;Anvers, 1634, malines, 1715;FRANCE ,FLANDRES;1634-1715;1081
QUENDE J;;;;19248
QUINAULT;;;;24610
QUINET ACHILLE;?, 1831, ?, 1900;FRANCE;1831-1900;3554
QUINN EDWARD;Dublin, 1920;IRLANDE;1920;13124
QUINOT E;;;;14798
R & J D;;;;15096
R & JD;;;;14793
R & K L 44;;;;29211
R B;;;;14652
R B L R;;;;19531
R C P;;;;16481
R C P PHOT;;;;15707
R F;;;;14532
R G;;;;19996
R P;;;;25814
RABA L;;;;12393
RABAL FRANÇOIS;Agen, ?;;;21145
RACAULT G;;;;28138
RADNITZKY EMMANUEL;;;;13270
RAETZ MARKUS;berne, 1941;;1941;12044
RAFFET DENIS AUGUSTE MARIE;;;;1274
RAFFIN MARIUS;Actif à besançon de 1909 à 1916;;1909-1916;25719
RAFFY;;;;18689
RAIMONDI MARCO ANTONIO;;FRANCE,ITALIE;;1240
RAITRE MARCEL;;;;17270
RAMAND F;;;;24096
RAMETTE ALAIN;;;;12136
RAMETTE PHILIPPE;Auxerre, 1961;FRANCE;1961;10379
RAMIREZ NATHALIE;Grenoble, 1971, femme;FRANCE;1971;2615
RAMOS KIELY;;;;2613
RANCILLAC BERNARD;Paris, 1931;FRANCE;1931;10369
RANVIER CHARTIER;;;;27792
RAPHAEL;;;;1089
RAPS F;Photographe à cologne;;;848
RASPAL ANTOINE;;;;18940
RAT EMILE;;;;8773
RATEL STANISLAS;;;;13940
RAU JACQUELINE;Strasbourg, 1901, strasbourg, 1994, femme;SUISSE;1901-1994;1848
RAU RODOLPHE;;;;4059
RAUTENSTRAUCH EKKEHART;Zwickau, 1941;ALLEMAGNE;1941;11812
RAVA;;;;15638
RAVAUX;;;;14517
RAVEYRE;Photographe à vichy;FRANCE;;849
RAVIER;;;;13587
RAVIER FRANÇOIS AUGUSTE;Lyon,1814, monestel,1895;FRANCE;1814-1895;13749
RAVIER L;;;;13597
RAVIER VVE;;;;14223
RAY DELVERT;imprimeur à mâcon (1890-1968)#jean combier, photographe passionné, installe, à mâcon, en 1922, une imprimerie spécialisée dans la carte postale. devenue cim (combier imprimeur mâcon) en 1935, sa maison ne va cesser de progresser et conquérir la france et l'afrique du nord. en 1949, jean combier lance la photographie aérienne pour ' quadriller ' le territoire. a sa mort, en 1968, lson fils marc prendra la relève. après de nombreuses péripéties, son entreprise survit désormais au sein du groupe editor;;1890-1968-1922-1935-1949-1968;19143
RAYMON;;;;19462
RAYNARD;;;;16526
RAYNAUD;;;;16903
RAYNAUD E;;;;17460
RAYNAUD PATRICK;Carcassonne (aude), 1946;;1946;11044
REAL DEL SARTE MAXIME;;;;24619
REAL PHOTO;;;;12189
REANT G;Éditeur à paris;;;27241
REBOUD JACQUES;;;;13414
REBOUL;;;;18175
REEKS R A;;GRANDE-BRETAGNE;;874
REIBER PAUL;;;;3397
REIMER PIERRE;Rueil-malmaison (hauts-de-seine), 1964;;1964;11187
RELAS;;;;34075
RELLA;Editions rella nice;FRANCE;;35579
REMBRANDT;;;;24548
REMENT;;;;24793
RENARD F A;;;;23647
RENARD M;;;;26864
RENE;;;;16764
RENE JACQUES;Phnom penh, 1908, paris, 2003;FRANCE;1908-2003;13250
RENGER PATZSCH ALBERT;Wurtzbourg, 1897, wamel, 1966;ALLEMAGNE;1897-1966;1504
RENGER PATZSCH SABINE;?, 1924, ?, 1974, femme;ALLEMAGNE;1924-1974;1524
REP A & FILLIETTE;;;;12174
REP LEON;;;;12225
REQUILLART BRUNO;Marcq-en-baroeul, 1947;FRANCE;1947;13378
RESANT FRERES;Cliché et édition resant frères – avignon;FRANCE;;35580
REUTLINGER CHARLES;?, 1816, ?;;1816;3124
REVAULT ETIENNE;;;;34057
REVEILLET;;;;15665
REVILLON;;;;24927
REVOIL GEORGES;1852, 1894;;1852-1894;35581
REYNARD;;;;21136
REYNARD P;;;;36616
REYNARD PAUL;;;;15801
REYNOLDS SIR JOSHUA;;;;72
REYSSAC E;;;;17569
RIBAUD;;;;15300
RIBET;Tabac à orgon (?);;;19234
RIBOUD MARC;Lyon, 1923;FRANCE;1923;13533
RICAUD;;;;15195
RICHARD;;;;15883
RICHARD A;Éditeur à paris;;;29111
RICHARD G;;;;8541
RICHAUD;;;;15123
RICHE;;;;14246
RICHEBOURG AMBROISE;1820, 1872, homme, nadar félix, gaspard, tournachon (dit depuis  1839), tournachon (dit depuis 1839) félix, gaspard  (auteur du retirage) : paris, 1820, paris, 1910;;1820-1872-1839-1839-1820-1910;35582
RICHER PAUL MARIE LOUIS PIERRE;Né en 1849, mort en 1933;FRANCAISE;1849-1933;23591
RICHIE ROBERT YARNALL;;;;2759
RICHTER GERHARD;Dresde, 1932;ALLEMAGNE;1932;11898
RIEDERER RENATA;, femme;;;2392
RIESENER LEON;1808, 1878;;1808-1878;25504
RIGAL MAURICE;7, rue villedo - paris - tel. ric. 30-88;;7-30-88;26447
RIJN REMBRANDT HARMENSZ VAN;;;;24546
RIMBAUD ARTHUR;1854, 1891;;1854-1891;35584
RIMET;Dechin jules (1869-1947);;1869-1947;24685
RIMET BAZIN;;;;20117
RIO;;;;18225
RIOMET;;;;12403
RION A;;;;16773
RIOU PATRICK;Lannilis (finistère), 1938;;1938;11196
RIPERT MONCLAR FRANÇOIS DE;Paris 31 mai 1844, allemagne-en-provence 14 janvier 1921;;31-1844-14-1921;12669
RISSE;;;;14297
RISTELHUEBER SOPHIE;Paris, 1949, femme;FRANCE;1949;10823
RIVALS A;;;;17565
RIVIERE;;;;15581
RIVIERE GUY;Sarlat-la-canéda, 1928, sarlat-la-canéda, 2002;;1928-2002;24562
RIVOULON ANTOINE;cusset, 1818, paris, 1864;FRANCE;1818-1864;26064
ROBE N;photographe. 20 rue rossini ( entre les rues laffitte et pelletier), paris.;;20;8820
ROBERT D'ORLEANS DUC DE CHARTRES;1840, 1910;FRANCE;1840-1910;192
ROBERT EMILE;;;;14221
ROBERT EUGENE;;;;15350
ROBERT LEOPOLD;;;;841
ROBERT LOUIS REMY;1811, 1882, photographe à sèvres;FRANCE;1811-1882;875
