Auteur;P1;Ecole_pays_1;P_Dates;Id
MOGALI COSIMO;?, 1692, ?, 1775;ITALIE;1692-1775;5895
MOHLER GUSTAVE;paris (ville), 1836, nevers, 1920, nationalité : française#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;1836-1920-1648;8643
MOHLER GUSTAVE JEAN LOUIS;paris (ville), 1836, nevers, 1920;FRANCE;1836-1920;802
MOHLER MARIE HELENE;?, 1590, ?, 1649#mohler : nevers, 1849, ?, 1942, femme#manufacture du bout du monde : cette manufacture a été fondée en 1648.;FRANCE,NEVERS;1590-1649-1849-1942-1648;900
MOITTE JEAN GUILLAUME;;;;9302
MOLINARI GIOVANNI DOMENICO;caresana, 1721, turin, 1793#borani : ?, 1810, ?, ?;ITALIE;1721-1793-1810;5825
MOLLIEN?;mollien, ou molians, ou mollien louis-françois-amable, paris. fils mineur, se maria en 1787, ru st-honoré en l'an cvv. pass. du grand-cerf, 1806-1815;;1787-1806-1815;6811
MONDELLI PHILIPPUS;;;;6091
MONNET CHARLES;;;;2629
MONNIER MICHEL LOUIS;trévoux, 1739, chalon sur saône, 1835;FRANCE;1739-1835;1533
MONTAGNON;;;;124
MONTAGNON ANTOINE;saint-léger-sur-dheune, 10 septembre 1838, nevers, 17 février 1910, nationalité : française#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;10-1838-17-1910-1648;8644
MONTAGNON GABRIEL;nevers, 17 septembre 1869, ?, ?;;17-1869;124
MONTAGNON GERARD;;;;8684
MONTAGNON JEAN HUBERT MARIE;nevers, 16 octobre 1904, la charité-sur-loire, 5 septembre 1981#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;16-1904-5-1981-1648;8670
MONTAGNY;;;;6321
MONTAGNY F;;;;7554
MOREAU ADOLPHE;;;;119
MOREAU CAMILLE;;;;120
MOREAU ELIE;;;;8656
MOREAU JEAN MICHEL LE JEUNE;;;;2633
MORELLET FRANÇOIS;;;;5436
MORGHEN FILIPPO;?, 1730, ?, 1807# casanova : londres (royaume-uni), 1727, brühl (autriche), 1802;ITALIE;1730-1807-1727-1802;5835
MORGHEN GIOVANNI;;;;5615
MORIN;Auteur incertain;;;6167
MOROT HENRY;;;;4961
MOUARD EUGENE;?, 1822, ?, ?, graveur, actif de 1859 à 1869;FRANCE;1822-1859-1869;6011
MOUCHARD PIERRE;;FRANCE;;684
MOYEZ JEAN LOUIS;;;;3170
MUCHA ALPHONSE;;;;2438
MULLER EDOUARD;;;;2675
MUSI AGOSTINO DEI;;;;3019
MYRON;athènes, ve siècle av jc;GRECE;;6351
NAST;Nast vient d'autriche et s'installe à paris en 1780. la manufacture ferme vers 1833;;1780-1833;167
NATALIS MICHAEL;?, 1610, ?, 1668#sandrart : francfort, 1606, nuremberg, 1688;ALLEMAGNE;1610-1668-1606-1688;5735
NAUDIN FRANÇOIS DOMINIQUE;orfèvre 'd'orfèvrerie' etabli 6 place dauphine poinçon insculpé vers 1805 poinçon biffé le 26 mai 1840, nationalité : française;FRANCE;6-1805-26-1840;1561
NICOLE EUGENE;;;;8657
NOBILIS;;;;8712
NOLLI CARLO;?, 1724, ?, 1775# casanova : londres (royaume-uni), 1727, brühl (autriche), 1802;ITALIE;1724-1775-1727-1802;5939
NOUAILHER;;FRANCE;;1189
NOUAILHER COLIN;limoges, 1514, limoges, 1574 (après), nationalité : française;FRANCE;1514-1574;1167
NOUAILHER JEAN BAPTISTE;limoges, 1699, limoges, 1775, nationalité : française;FRANCE;1699-1775;1197
NOUAILHER JOSEPH;limoges, 1666, limoges, 1721, nationalité : française;FRANCE;1666-1721;1199
OERTEL CHRISTIAN FREDERIC;fils de johann heinrich i oertel, fait son apprentissage à berlin à partir de 1783 et est reçu maître-orfèvre en 1796, à brunswick.;;1783-1796;8687
OERTEL JOHANN HEINRICH I;berlin, 1717, strasbourg, 1796;;1717-1796;8688
OLERYS & LAUGIER;marseille, 1697, 1749, laugier : 1714, 1765;FRANCE, MOUSTIERS;1697-1749-1714-1765;7174
OLERYS JOSEPH;marseille, 1697, 1749;FRANCE, MOUSTIERS;1697-1749;7191
OLLIVIER;;;;786
ORLEANS MARIE D';palerme, 1813, pise, 1839, femme;FRANCE;1813-1839;3458
ORSOLINI CARLO;?, 1703, ?, 1781#campiglia : ?, 1692, ?, 1775;ITALIE;1703-1781-1692-1775;5941
OUDRY JEAN BAPTISTE;;;;8610
PAILLET A;;;;4122
PARENT GEORGES;nevers, 1885, bourges, 1945, nationalité : française#montagnon jean hubert marie : nevers, 16 octobre 1904, la charité-sur-loire, 5 septembre 1981#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;1885-1945-16-1904-5-1981-1648;8702
PARIZEAU EDME GRATIEN;;;;5935
PARROD MARC;?, 1877, ?, 1944;;1877-1944;8705
PATARD;;;;4758
PATEY HENRI AUGUSTE JULES;?, 1855, ?, 1930;;1855-1930;4654
PAUL DUMAS;En 1906, paul et arsène dumas rachètent les usines de montreuil-sous-bois installées place de la république par valette en 1896 qu'ils reconstruisent totalement après l'incendie de 1921. depuis 1908, la manufacture utilise pour l'impression des tissus et des papiers peints les mêmes cylindres en relief de 75 centimètres de largeur. tout comme son confrère la société anonyme des anciens établissements desfossé et karth, elle imprime alors 'à façon' pour nobilis par exemple. paul dumas dépose les marques salvalo et pd en 1930. a l'exposition internationale de 1937, alfred dumas apparaît comme éditeur 24 rue notre dame des victoires à paris tandis que la société anonyme paul dumas figure en tant que fabricant 67 rue arsène-chéreau à montreuil-sous-bois (seine).;FRANCE;1906-1896-1921-1908-75-1930-1937-24-67;8706
PAULOT & CARRE;;;;2410
PAZZI PIETRO ANTONIO;?, 1706, ?, 1766#campiglia : ?, 1692, ?, 1775;ITALIE;1706-1766-1692-1775;5713
PEDRETTI VITTORE;?, 1799, ?, 1868;ITALIE;1799-1868;5801
PENICAUD JEAN I;limoges, 1490, limoges, 1543, nationalité : française;FRANCE;1490-1543;1209
PENICAUD NARDON;limoges, ?, limoges, 1541, nationalité : française;FRANCE;1541;1211
PENICAUD PIERRE;limoges, 1515, limoges, 1590, nationalité : française;FRANCE;1515-1590;8
PERELLE GABRIEL;vernon, 1603, paris (ville), 6 mars 1677, nationalité : française;;1603-6-1677;404
PERINI SFORZA GIUSEPPE;?, 1748, ?, ?;ITALIE;1748;6237
PERRIN VEUVE;;FRANCE;;703
PERROT THEO;?, 1856, ?, 1942;;1856-1942;128
PETER VICTOR;paris, 1840 décembre 20, paris, 1918 mars 29;FRANCE;1840-20-1918-29;6835
PETIT JULES;;;;7527
PETITJEAN;;;;2681
PETITJEAN JOSEPH;- 1871 joseph petitjean prend la succession de messener à paris 26 rue st bernard - 1882 une annexe fonctionne à vincennes - 1890 installation dans une usine construite rue fabre d'eglantine (1 machine 24 couleurs - 13 autres machines - balancier...) - 1900, incendie - usine est reconstruite - 1903, mort du fondateur son fils lui succède jusqu'en 1911. introduction de la fabrication au pochoir. plusieurs marques sont déposés en 1904. - 1911, usine racheté par seigneuret et un associé, raison sociale petitjean et dauchez. - ensuite plusieurs raisons sociales se succèdent : ancienne maison petitjean, dauchez et seigneuret puis en 1929 d.s.novitas puis en 1933 reprise par la fabrique parisienne de papiers peints.;FRANCE;1871-26-1882-1890-1-24-13-1900-1903-1911-1904-1911-1929-1933;8707
PETRINI GIOVANNI;actif de la fin du xviiie au début du 19e siècle#migliarini : ?, 1779, ?, 1865;ITALIE;19-1779-1865;5731
PEYNOT EMILE EDMOND;?, 1850, ?, 1932, prix de rome de sculpture en 1880;FRANCE;1850-1932-1880;1833
PEYROTTE ALEXIS;;;;2482
PIALE STEFANO;;;;6245
PICASSO PABLO;Malaga, 1881, mougins, 1973;FRANCE;1881-1973;8709
PICK JOHANN GEORG;maître en 1739, attesté jusqu'en 1785;;1739-1785;8710
PIERON JEAN ANTOINE;actif au 18e et au 19e siècle;;18-19;5737
PIERRE LOUIS CLAUDE;?, 18e siècle, ?, ?;FRANCE;18;6644
PIERRET VICTOR ATHANASE;Bucy-les-pierrepont, 1806, ?, 1893;;1806-1893;6792
PIGAGLIO PIERRE;?, 1913, ?, ?;;1913;176
PIGNET;manufacture de papier peint lyonnaise;FRANCE;;2414
PILLEMENT JEAN BAPTISTE;;;;2485
PILLET CHRISTOPHE;;;;5522
PIRANESI FRANCESCO;;;;5631
PIRANESI GIOVANNI BATTISTA;mozano di mestre, 1720, rome, 1788;ITALIE;1720-1788;5675
PIROLI TOMMASO;?, 1750, ?, 1824#piranesi : rome, 1758, paris, 1810;ITALIE;1750-1824-1758-1810;5631
PITOUIN;;;;8711
PLEYEL IGNACE;ruppersthal, 1757, paris, 1831;;1757-1831;6668
PLUMARD REINE;lille, 1762, rome, 1834;FRANCE;1762-1834;5921
PLUVINET LOUIS MAGDELEINE;?, ?, ?, 1782;FRANCE;1782;6404
POINCIGNON CHRISTIAN;;;;5186
POLISCH MARTIN;;;;2436
POLYCLETE;;;;5647
PONS HONORE;paris, 4 décembre 1773, paris, 13 janviers 1851;;4-1773-13-1851;6782
POPSEL JEAN;?, 1720, ?, 1785;FRANCE;1720-1785;6706
PORTEL CHARLES;cloyes, 1893, chateaudun, 1954. artiste graveur, il rencontre à paris des peintres, spécialement à la grande chaumière, des décorateurs telle paule marrot, et des antiquaires. de retour à vendôme (41), ce cartonnier de tapisseries se passionne pour le patrimoine local et pratique l’impression de papiers peints au pochoir avec ses élèves roland brudieux (1921-1997) et jean gourmelin (1920-2011). ceux-ci, édités par nobilis, connaissent un grand succès, en particulier aux etats-unis. portel fut également conservateur du musée de vendôme de 1941 à 1950.;FRANCE;1893-1954-41-1921-1997-1920-2011-1941-1950;8713
POTERAT;;;;8714
POTERIE DE LA MONTAGNE;;FRANCE,BOURGOGNE;;600
POTERIE FAIENCERIE LA MONTAGNE;"en activité de 1835 à 1926 en 1835 la famille d'espeuilles, propriétaire de la terre de ""la montagne"" à saint-honoré-les-bains fit appel aux frères meyer, qui vinrent s'installer dans un petit atelier et procédèrent à des essais de grès. en 1840, une poterie fut édifiée à ""la montagne"", où il existait déjà une tuillerie. en 1856, charles-frédéric fischer, artiste céramiste originaire de strasbourg, prit la direction de la fabrique. les fischer, au départ plus artistes que céramistes, furent probablement à l'origine des terres vernissées artistiques dites ""barbotines"" fabriquées à saint-honoré-les-bains.  au départ de fischer vers 1860, des contacts furent établis entre meyer, régisseur de ""la montagne"" et louis deblaye, propriétaire de la manufacture de niderviller, qui envoya des recettes pour faire des essais de faïence blanche et brune. on fabriquait alors essentiellement de la poterie de grès en tout genre, porcelaine opaque, tuyaux, drains etc.  seguin reprit la poterie en 1869, edmond burlin lui succéde en 1895.  edmond burlin meurt en 1900, sa femme marie burlin née gauthé reprend la poterie jusqu'en 1908. louis jolivet loua la poterie et en prit la direction de 1908 à 1914, il produisit de la faïence stanifère. en 1914, les jolivet furent mobilisés et l'atelier ferma.  en 1920, louis martin, tourneur, reprit la direction de la fabrique. il liquida les stocks d'avant-guerre, réutilisa les formes classiques, et produisit des grès en émaux colorés et flammés. la fabrique ferma définitivement en 1926.  depuis 1835, la poterie de saint-honoré-les-bains a produit des grès utilitaires et d'art. en 1856, sous l'influence des fisher, on a commencé une production de ""barbotines"" c'est à dire de terres vernissées. de 1860 à 1914, de la faïence dans le style de nevers et de 1920 à 1926 des émaux flammés et coulés. jean rosen : faïences françaises du grand-est edition du comité des travaux historiques et scientifiques 2001";FRANCE;1835-1926-1835-1840-1856-1860-1869-1895-1900-1908-1908-1914-1914-1920-1926-1835-1856-1860-1914-1920-1926-2001;8715
POTIE CLAUDE;de 1751 à 1782;FRANCE;1751-1782;735
POTONIE LEON;;;;6802
POTRELLE JEAN LOUIS;?, 1788, ?, 1824;FRANCE;1788-1824;5799
POTTER C AND J G;darwen, connu sous le nom de 'potters of darwen', manufacture de papier peint crée par charles potter (1802-1872) en 1839. en 1848, son fils john gerald potter (1829-1908) entre dans l'entreprise.;GRANDE-BRETAGNE;1802-1872-1839-1848-1829-1908;8811
POUSSIN NICOLAS;;;;7811
POZZI STEFANO;?, 1699, ?, 1768#frezza : ?, 1659, ?, 1743;ITALIE;1699-1768-1659-1743;5879
PRAXITELE;;;;5823
PRIMATICCIO FRANCESCO;;;;880
PROST HIPPOLYTE;;;;7812
PROUVE VICTOR;;;;5024
PRUD'HON PIERRE PAUL;cluny, 1758-04-04, paris, 1823-02-16#mohler : paris, 1836, nevers, 1920 ,#montagnon : ?, mort à nevers, #manufacture du bout du monde : cette manufacture a été fondée en 1648;FRANCE,NEVERS;1758-04-04-1823-02-16-1836-1920-1648;871
PUECH DENYS;gavernac, 03-12-1854, rodez, 12-1942, nationalité : française;FRANCE;03-12-1854-12-1942;4634
PUIFORCAT JEAN ELISEE;Paris, 1897, paris, 1945. il produit ses premières pièces d'argenterie à partir de 1922, reconnaissables par la sobriété géométrique de leurs formes, harmonieuses et bien proportionnées. jean puiforcat est unanimement salué pour sa participation à l'hôtel du collectionneur, pavillon conçu par émile-jacques ruhlmann pour l'exposition internationale des arts décoratifs et industriels modernes de paris en 1925, contribution majeure à la reconnaissance officielle du style art déco. il participe de nouveau à l'exposition de paris en 1937, et dessine l'argenterie du paquebot normandie. il se joint en 1926 au groupe des cinq, qui rassemble des artistes décorateurs et, en 1928, adhère à l'union des artistes modernes, mouvement né en réaction contre l'art déco;;1897-1945-1922-1925-1937-1926-1928;7234
RABEL DANIEL;paris (ville), 1578, paris (ville), 3 janvier 1637, nationalité : française;;1578-3-1637;503
RABIER BENJAMIN;la roche-sur-yon, 1864, faverolles, 1939, nationalité : française;;1864-1939;8813
RAGOT;;;;4016
RAIMONDI MARCANTONIO;?, 1480, ?, 1534;;1480-1534;614
RANDON CLAUDE;;;;5697
RAPHAEL;urbino, 1483, rome, 1520;FRANCE,ITALIE;1483-1520;6019
RAUX THERESE;;;;7497
RAY GEORGE;;;;7799
REGEREAU;;;;2883
REICHE JEAN ANDRE;;;;8822
REMOND FRANÇOIS;;;;3534
REMONDINI;;ITALIE;;8823
RENARD GUSTAVE EMILE;;;;6818
RENAUD ALEXIS;;;;8824
REVEIL ETIENNE ACHILLE;paris, 1800, paris, 1851, lenoir : ?, 1801, ?, 1891, nationalité : française;FRANCE;1800-1851-1801-1891;6075
REVEILLON;activité entre vers 1756 et 1791;FRANCE;1756-1791;2459
RICCIOLINI MICHELANGELO;;;;5643
RIEST JEAN CHARLES;;FRANCE;;786
RINGEL;"informations personnelles: il a été greffier de la justice de paix (1801) à strasbourg, puis commissaire de police (1813). informations professionnelles: il a monté un établissement lithographique ""auquel son excellence le ministre de l'intérieur a permis de porter le nom d'établissement lithographique du bas-rhin "" et souhaite obtenir un brevet pour se conformer à la réglementation du 8 octobre 1817. (lettre du 7 - 1818) il imprime pour son propre compte, mais aussi pour celui de l'éditeur froereisen des planches de soldats sa fille eugénie, épouse datt, tient un commerce de papeterie et d'impressions lithographiques faites sous le brevet de son père et s'adjoint un brevet de libraire en 1839. bibliographie sources: archives nationales f18 2045";;1801-1813-8-1817-7-1818-1839-18-2045;8829
RIOCREUX ISIDORE;;;;3300
ROBERT;;;;7012
ROBERT HUBERT;;;;6542
ROBIN ROBERT;?, 1742, ?, 1799, nationalité : française, célèbre horloger, très inventif, a été reçu maitre en 1767. horloger de la reine, il était établi aux galeries du louvre. il a fabriqué plusieurs pendules-cage, avec ce type de mouvement de grande précision qui relevait de son invention.;FRANCE;1742-1799-1767;8830
ROGER;;;;3372
ROLLIN;;;;6793
ROSI;;;;5813
ROSSI DOMENICO DE;;;;5697
ROSSI GIOVANNI GIACOMO DE;?, 1626, ?, 1691# rossi domenico de: ?, 1659, ?, 1730#randon : ?, 1674, ?, 1704;ITALIE;1626-1691-1659-1730-1674-1704;5697
ROUGEOT DENIS;reçu maître à beaune en 1775, exerce en l'an vii, nationalité : française;FRANCE;1775;1529
ROY J;;;;8832
ROZAY ANDRE;;FRANCE;;878
RUBENS PIERRE PAUL;;;;4746
RUHLMANN JACQUES EMILE;paris, 1879, 26 août, paris, 1933, 15 novembre;;1879-26-1933-15;8833
RUPP;rupp, aubie & cie, successeur de paumier avant 1844, 4 rue beauvau, médaille d'argent à l'exposition de 1844 pour ses dessus de porte lithographiés et ses tableaux destinés à l'enseignements [source clouzot-follot 1935];FRANCE;1844-4-1844-1935;8834
RUSCON;;;;3462
RUSSINGER LAURENT;;;;4658
RUST GIOVANNI;;;;5813
SACHOT OCTAVE;montigny-lencoup, 1924, expose de 1861 à 1878;FRANCE;1924-1861-1878;2135
SALEMBIER;;;;6469
SALLOT PIERRE GUILLAUME;reçu maître à paris en 1750 etabli rue saint-eloi de 1776 à 1793 retié à versailles en 1806, nationalité : française;FRANCE;1750-1776-1793-1806;1525
SALOMON BERNARD;?, 1506, lyon, 1561, nationalité : française;;1506-1561;403
SAMSON;Paris, 1845, paris, 1980 (?);FRANCE;1845-1980;690
SAMSON EDME;paris, 1810, paris, 1891;FRANCE;1810-1891;3119
SANDRART JOACHIM I VON;;;;5735
SANZIO RAFFAELLO;;;;2417
SARREGUEMINES;;;;8817
SAVY HONORE;?, 1725, ?, 24 septembre 1790, il a fondé cette manufacture à marseille en 1749, et qui a fonctionné jusqu'à 1790. il s'est associé avec la veuve perrin et la manufacture leroy;;1725-24-1790-1749-1790;641
SCHNEIDER;château-thierry, 1881-02-23, ?, 1953;FRANCE;1881-02-23-1953;6822
SCHNEIDER CHARLES;;;;5429
SCHNORR VON CAROLSFELD JULIUS;leipzig, 26 mars 1794, munich, 24 mai 1872, nationalité : allemande ,#montagnon antoine : saint-léger-sur-dheune, 10 septembre 1838, nevers, 17 février 1910, antoine montagnon a obtenu la médaille d'or lors de l'exposition universelle de 1889, nationalité : française ,#manufacture le bout du monde : cette manufacture a été fondée en 1648.;ALLEMAGNE,FRANCE;26-1794-24-1872-10-1838-17-1910-1889-1648;8835
SCHRICK JEAN ADAM I;Sopron, hongrie, 1693, colmar, 1765, colmar, bourgeois et maître en 1727, élu juré à la jurande, 1728, vérificateur des poids et mesures de la ville, 1737.;FRANCE, ALSACE, COLMAR;1693-1765-1727-1728-1737;8836
SCHUMAN ANDRE;;FRANCE;;6648
SCHWERDFEGER JEAN FERDINAND;?, 1734, ?, 1818, nationalité : allemande;ALLEMAGNE;1734-1818;6399
SEGUY EMILE ALAIN;;;;2805
SENE CLAUDE I;?, 1724, ?, ?;FRANCE;1724;6662
SENE FILS;;;;6662
SENE JEAN BAPTISTE CLAUDE;né en 1747, mort en 1803;FRANCE, BEAUVAIS;1747-1803;3508
SERVIAT HENRI;1867, 1928, fils de pierre serviat, fondateur de la société de secours mutuels d'ecuisses - grande tuilerie de bourgogne : 1861, 1967, en 1860, charles avril devient actionnaire de la tuilerie georges et compagnie située à montchanin et créée en 1858 puis en devient propriétaire quelques années plus tard. en 1879, il fonde la société anonyme de la grande tuilerie de bourgogne et développe rapidement un processus de fabrication et de manutention très mécanisé, en installant notamment des fours continus vers 1900. l'usine fusionne en 1938 avec la société des grandes tuileries bourguignonnes de chagny (société des grandes tuileries de bourgogne chagny-montchanin) elle-même absorbée par la société lambert frères en 1963. la tuilerie de montchanin ferme ses portes en 1967.;;1867-1928-1861-1967-1860-1858-1879-1900-1938-1963-1967;6929
SERVIAT JEAN MARIE;;;;6929
SEVIN LOUIS CONSTANT;?, 1821, ?, 1888, barbedienne : industriel français principalement connu pour sa fonderie de bronze de reproduction. il s'associe en 1838 avec le mécanicien achille collas (1795-1859), qui venait d'inventer un procédé de reproduction en bronze et à plus petite échelle, d'objets d'arts. en 1839, barbedienne fonda la maison où il fit reproduire en bronze la plupart des statues des musées d'europe réduites pour pouvoir orner les intérieurs modernes. son idée était de démocratiser l'art, en rendant accessible de fidèles reproductions de chefs d'oeuvre. les thématiques privilégiées sont l'antique et les allégories. il appliqua ses procédés aux travaux des sculpteurs de son époque (barye, fremiet, mène, etc.) et créa de très nombreux modèles de bronze d'ameublement, des émaux, cloisonnés, hauts et bas-reliefs en bois etc. par les contrats d'édition qu'il leur proposait, il contribua à leur succès par la diffusion de leurs oeuvres. c'est son neveu et successeur, gustave leblanc-barbedienne, qui développa la fonderie en se spécialisant dans les bronzes monumentaux. en france, beaucoup de monuments aux morts sont signés leblanc-barbedienne.;FRANCE;1821-1888-1838-1795-1859-1839;4026
SIBERTIN BLANC JEAN BAPTISTE;;;;5519
SILVER STUDIO;;;;9303
SINTZ AUGUSTIN EDME FRANÇOIS;actif au début du 19e siècle;;19;6720
SOCIETE DES ANCIENS ETABLISSEMENTS DUVERDREY & BLOQUEL;;;;6775
SOCIETE FRANCAISE DES PAPIERS PEINTS;manufacture de papiers peints créée à moineau, hameau d'angy, par jules roger en 1867 puis établie à balagny-sur-thérain sous le nom de société française des papiers peints de 1882 à juillet 2006. jules roger dirige la société jusqu'en mars 1886. lui succèdent j. raddez jusqu'en novembre 1887 puis gustave veret jusqu'en 1920. a cette date, georges zérapha, un banquier d'affaires actionnaire de la société, décide avec son épouse de relever l'entreprise dont l'activité a été affectée par la première guerre mondiale. il en devient le président directeur général. essef produit pour les éditeurs suivant : primavera, la maîtrise, ruhlmann, cie des arts français, rené crevel et pour dumas en 1939 et 1952 - un nom de produit des années 1930-31 la carte klina -l'activité de l'entreprise est stoppée par la seconde guerre mondiale : georges zérapha, qui est contraint de quitter balagny - sur - thérain, s'investit dans la résistance, et l'usine est partiellement détruite par l'occupant en 1944. durant cette période il est remplacé bénévolement à la tête de la société par lucien lainé, un industriel beauvaisien. reprenant sa place en décembre 1945, il relance l'activité. son fils jean - claude lui succède en 1972. ce dernier laisse la direction de l'entreprise à son gendre marc bougeard. a la pointe de la technique, l'entreprise met régulièrement sur le marché de nouveaux produits : papiers peints lavables avec la gamme sanitex (1953-54, sanitex lessivable en 1963-1964), papiers peints sans raccords avec la gamme racorama (à partir de 1967), divers gammes ou produits (années 70 velours de france), mesonyl, creatone, sylphide, mureva, mural plus, chablis, revêtement vinyle de haute qualité dans les années 80... elle dispose de ses propres ateliers de création mais fait aussi appel à des artistes de renom pour la création de ses motifs. en proie à d'importantes difficultés financières, la société française des papiers peints est placée en liquidation judiciaire et cesse son activité en juillet 2006. elle a aussi été sous-traitant imprimeur pour d'autres marques ou entreprises : borsand (1982), interdécor, zofia rostad, as création (1986), sommer (1986), mabboro, un jardin en plus, castorama (1994, 1998), prom plus, maréchal, venilia, nordécor, agora, jacadi (1991, 1992), prénatal, duquetil, garden flowers, latina (1996, 2000), amadeis (1996), brewster usa (1995, 2000), escapade, pyramide, leroy-merlin (2000, 2001), decofrance, de keyn, heytens, chantemur (1996, 2000), buli (2001, 2002), origine, brico, alliages, velours neks (source : christophe leblan, ad oise 2011);FRANCE;1867-1882-2006-1886-1887-1920-1939-1952-1930-31-1944-1945-1972-1953-54-1963-1964-1967-70-80-2006-1982-1986-1986-1994-1998-1991-1992-1996-2000-1996-1995-2000-2000-2001-1996-2000-2001-2002-2011;8837
SOL CHARLES;nevers, 30 octobre 1861, ?, ?#manufacture du bout du monde (manufacture) : cette manufacture a été fondée en 1648.;FRANCE,NEVERS;30-1861-1648;601
SOLIS VIRGIL;;;;8617
SOMME PIERRE NICOLAS;reçu maître à paris en 1760, nationalité : française;FRANCE;1760;1539
SORELLO MICHELE;?, 1700, ?, 1765;ITALIE;1700-1765;6091
SORELLO MIGUEL DE;?, 1700, ?, 1765, actif en espagne et italie #campiglia : ?, 1692, ?, 1775;ITALIE;1700-1765-1692-1775;5723
SOTAIN NOEL EUGENE;?, 1816, ?, 1874;FRANCE;1816-1874;6015
SOUFFLOT HENRI;etabli 89 rue de turbigo, poinçon insculpé le 12 avril 1884, poinçon biffé le 30 avril 1910, nationalité : française;FRANCE;89-12-1884-30-1910;1563
SPOERLIN ET RAHN;?, 1784, vienne (autriche), 1857, rahn henri, beaux-frères de jean zuber à la tête d'une manufacture à rixheim.;FRANCE;1784-1857;8848
STARCK PHILIPPE;;;;5023
STEINER HANS;(1561-1610), peintre de cour à stuttgart;;1561-1610;8849
STELLA JACQUES;;;;502
STOCKEL JOSEPH;?, 1743, ?, 1802, nationalité : allemande;ALLEMAGNE;1743-1802;6663
STRIEBECK JEAN;;;;8850
SUBES RAYMOND;paris, 1891, etampes, 1970, est un artiste-décorateur français spécialisé en ferronnerie d'art;FRANCE;1891-1970;1791
SUSSE FRERES;;;;1825
TAHARA KEIICHI;;;;5520
TALLON ROGER;;;;5402
TASSINARI & CHATEL;;;;22
TEMPESTA ANTONIO;florence, 1555, rome, 1630;;1555-1630;383
TETARD FRERES;;;;7238
TETARD JEAN;Paris, 1897, paris, 1945;;1897-1945;7227
THOMAS;Horloger du roi.;;;8851
THOMIRE PIERRE PHILIPPE;paris, 1751, paris, 1843, nationalité : française;;1751-1843;4014
THORNTHING J;;GRANDE-BRETAGNE;;5739
TOULOUSE ROGER;orléans, 1918, orléans, 1994;FRANCE, LIMOGES;1918-1994;2171
TOUN KIMURA;Actif 1ère moitié du 19e siècle;JAPON;1-19;4
TOUZET LOUIS;Sabotier à saint-amand-montrond;;;8852
TRECCANI E;;;;5185
TREMBLAY ETIENNE;vendôme, 1733, orléans, 1807;FRANCE;1733-1807;2187
TRICHON AUGUSTE;paris, 1814, ?, 1898#darjou : paris, 1832, ?, 1874;FRANCE;1814-1898-1832-1874;6051
TRIQUETI HENRI JOSEPH FRANÇOIS BARON DE;conflans, 1803, paris, 1874;FRANCE;1803-1874;2173
TROY JEAN FRANÇOIS DE;paris, 1679, rome, 1752, nationalité : française;FRANCE;1679-1752;3163
TURQUETIL;- 1847 jules-françois turquetil (1806-1890) fait exécuter à façon plusieurs dessins de papier peints.#- 1849 association avec françois legris ,#- 1854 la société turquetil et legris, fabrique de papiers peints est dissoute.#- 1855 exposition universelle de paris, médaille de deuxième classe - société turquetil, malzard et caillebotte, en 1856.#- 1867 exposition universelle médaille de bronze.#- 1871 mort des associés de turquetil, ' sept collaborateurs sérieux' entre au capital.#- 1878 exposition universelle médaille d'argent.#- 1889-1890 construction d'une fabrique au 43 avenue philippe-auguste (actuel 14-16 passage turquetil) -usine à vapeur - papier peint machine et à la planche.#- 1890 décès de jules tuquetil.#- 1891 turquetil (jules) et cie rozier, page, lanvaille, thiout et georgentuhum successeurs.#- 1895 manufacture de papiers peints, ancienne maison jules turquetil & cie, rozier, page & georgenthum successeurs paris.#- 1897 société rozier, page et georgentuhum.#- 1900 raison social rozier & georgenthum.#- 1902 rachat par un groupe anglais.#- 1904 société anonyme, manufacture de papiers peints ancienne maison turquetil - transfert à ivry-port (seine) - directeur a. baker.#- 1947 les établissements turquetil font partie du consortium de fabriques françaises du papier peint.#- marque amt ancienne maison turquetil est utilisé jusque dans les années 1980.#- fin des années 1990 une société turquetil vouée à la fabrication du papier peint est implanté à ailly-sur-noye (somme) puis près de tourcoing., nationalité : française;FRANCE;1847-1806-1890-1849-1854-1855-1856-1867-1871-1878-1889-1890-43-14-16-1890-1891-1895-1897-1900-1902-1904-1947-1980-1990;8853
VACCARO ANDREA;;;;5625
VAN BEVEREN MATTHEUS;anvers, 1630, malines, 1690;BELGIQUE;1630-1690;4618
VAN LOO CARLE;;;;2415
VAN ORLEY BERNARD;bruxelles, 1488, bruxelles, 1541;BELGIQUE;1488-1541;4264
VAN RISEN BURGH BERNARD II;Né vers 1696, mort vers 1766;HOLLANDE;1696-1766;2993
VANNI NICOLA;;;;5699
VAUTHIER ANDRE;;;;6373
VECELLIO TIZIANO;;;;6527
VEDETTE;;;;202
VELAY;;;;2361
VERDIER;;;;7917
VERNET CLAUDE JOSEPH;;;;1723
VERRERIE DE LA HAULE;;;;7498
VIAL CLAUDE;lyon, 1713, ?, ?, nationalité : française;FRANCE;1713;1581
